name,discogs_id,url,profile,genres,styles,releases_count,top_releases,source
The Dirty Blues Band,1632255,https://www.discogs.com/artist/1632255-The-Dirty-Blues-Band,"American electric blues band from Riverside (near Los Angeles), CA. They released two album in the second half of 1960s. Disbanded in late 1968.",[],[],0,"[{""title"": ""Dirty Blues Band / Stone Dirt"", ""year"": 2007, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Stone Dirt"", ""year"": 1968, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Hound Dog / New Orleans Woman"", ""year"": 1968, ""type"": ""master"", ""role"": ""Main""}]",Discogs
The Son Seals Blues Band,3155900,https://www.discogs.com/artist/3155900-The-Son-Seals-Blues-Band,,[],[],0,"[{""title"": ""The Son Seals Blues Band"", ""year"": 1973, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Sampled Blues"", ""year"": 2024, ""type"": ""release"", ""role"": ""TrackAppearance""}, {""title"": ""Blues Cafe"", ""year"": 1997, ""type"": ""release"", ""role"": ""TrackAppearance""}]",Discogs
Johnny Winter,254198,https://www.discogs.com/artist/254198-Johnny-Winter,"American blues guitarist and singer (born February 23, 1944 in Beaumont, Texas USA - died July 16, 2014 in Zurich, Switzerland). Like his brother, he was afflicted with albinism - he was legally blind, and had 20/400 eyesight in one eye and 20/600 in the other, but he made an iconic life for himself by playing the blues. He battled alcoholism and drug use over the years.

His first instruments were the clarinet and the ukulele, settling on guitar by age eleven. Something of a musical child prodigy, he grew up in Beaumont, Texas, on a diet of blues and rock 'n' roll. As a teen, nearly every weekend he would hitch-hike to Louisiana to play in small night clubs. After a short college stint, he gave up his academic pursuits and devoted himself to creating music.
He signed a five year contract with Columbia Records in 1969 (for $300,000) and the rest is history. Before signing to Columbia he recorded one album (two if you consider 'First Winter' as a proper album) and lots of singles, under his own name or as sideman. These have been repackaged and compiled at infinite. He was inducted into the Blues Hall of Fame in 1988.

Older brother of [a=Edgar Winter].
",[],[],0,"[{""title"": ""Live Bootleg Rarities Vol. 1"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""You'll Be The Death Of Me / Sassy"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Johnny Winter Story  (The GRT/Janus Recordings)"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Charlie Musselwhite Blues Band,1737802,https://www.discogs.com/artist/1737802-Charlie-Musselwhite-Blues-Band,,[],[],0,"[{""title"": ""Tennessee Woman"", ""year"": 1969, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""My Buddy Buddy Friends"", ""year"": 1968, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Stone Blues"", ""year"": 1968, ""type"": ""master"", ""role"": ""Main""}]",Discogs
The Doors,56798,https://www.discogs.com/artist/56798-The-Doors,"American psychedelic rock/blues rock band formed from ""[a759311]"" in July, 1965 in Los Angeles, CA, United States by [a260501] and [a242088]. After the death of Jim Morrison on July 3, 1971 in Paris, the other band members released two more albums, but they were not very successful. In April 1973 the band broke up.

Inducted into Rock And Roll Hall of Fame in 1993 (Performer).

Years active: 1965–1973, 1978, 1993, 1997, 2000, 2011–2012, 2012–2013

Band members:
Jim Morrison – lead vocals, harmonica, percussion (1965–1971; died 1971)
Ray Manzarek – keyboards, organ, backing and lead vocals (1965–1973, 1978, 1993, 1997, 2000, 2011–2012, 2012–2013; died 2013)
Robby Krieger – guitar, backing and lead vocals (1965–1973, 1978, 1993, 1997, 2000, 2011–2012, 2012–2013)
John Densmore – drums, percussion, backing vocals (1965–1973, 1978, 1993, 1997, 2000, 2011–2012, 2012–2013)
Patricia Sullivan (Patricia Hansen) – bass (1965)

Touring and live members:
Jack Conrad – bass (1972)
Bobby Ray Henson – rhythm guitar (1972)
Eddie Vedder – vocals (1993)
Don Was – bass (1993)
Angelo Barbera – bass (2000)
Perry Farrell – vocals (2000)
Pat Monahan – vocals (2000)
Ian Astbury – vocals (2000)
Travis Meeks – vocals (2000)
Scott Weiland – vocals (2000)
Scott Stapp – vocals (2000)

Guest and session members:
Larry Knechtel – bass (1966–1967) (on ""The Doors"" (1967))
Doug Lubahn – bass (1967, 1968–1969) (on ""Strange Days"" (1967), ""Waiting for the Sun"" (1968), ""The Soft Parade"" (1969))
Kerry Magness – bass (1968) (on ""Waiting for the Sun"" (1968))
Leroy Vinnegar – acoustic bass (1968) (on ""Waiting for the Sun"" (1968))
Harvey Brooks – bass (1968–1969) (on ""The Soft Parade"" (1969))
Curtis Amy – saxophone (1968–1969) (on ""The Soft Parade"" (1969))
George Bohanon – trombone (1968–1969) (on ""The Soft Parade"" (1969))
Champ Webb – English horn (1968–1969) (on ""The Soft Parade"" (1969))
Jesse McReynolds – mandolin (1968–1969) (on ""The Soft Parade"" (1969))
Jimmy Buchanan – fiddle (1968–1969) (on ""The Soft Parade"" (1969))
Reinol Andino – conga (1968–1969) (on ""The Soft Parade"" (1969)), percussion (1978) (on ""An American Prayer"" (1978))
Ray Neopolitan – bass (1970, 1971) (on ""Morrison Hotel"" (1970), ""Other Voices"" (1971))
Lonnie Mack – bass (1970) (on ""Morrison Hotel"" (1970))
John Sebastian (aka G. Puglese) – blues harp (1970) (on ""Morrison Hotel"" (1970))
Jerry Scheff – bass (1970–1971, 1978) (on ""L.A. Woman"" (1971), ""Other Voices"" (1971), ""An American Prayer"" (1978))
Marc Benno – rhythm guitar (1970–1971) (on ""L.A. Woman"" (1971))
Jack Conrad – bass (1971, 1972) (on ""Other Voices"" (1971), ""Full Circle"" (1972)), rhythm guitar (1972) (on ""Full Circle"" (1972))
Willie Ruff – acoustic bass (1971) (on ""Other Voices"" (1971))
Wolfgang Melz – bass (1971) (on ""Other Voices"" (1971))
Emil Richards – marimba (1971) (on ""Other Voices"" (1971))
Francisco Aguabella – percussion (1971) (on ""Other Voices"" (1971))
Venetta Fields – vocals (1972) (on ""Full Circle"" (1972))
Clydie King – vocals (1972) (on ""Full Circle"" (1972))
Melissa Mackay – vocals (1972) (on ""Full Circle"" (1972))
Chris Ethridge – bass (1972) (on ""Full Circle"" (1972))
Charles Larkey – bass (1972) (on ""Full Circle"" (1972))
Leland Sklar – bass (1972) (on ""Full Circle"" (1972))
Charles Lloyd – tenor saxophone, flute (1972) (on ""Full Circle"" (1972))
Bobbye Hall – percussion (1972) (on ""Full Circle"" (1972))
Chico Batera – percussion (1972) (on ""Full Circle"" (1972))
Bob Glaub – bass (1978) (on ""An American Prayer"" (1978))",[],[],0,"[{""title"": ""The Doors: 1967-1971"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live At The Cobo Arena, Detroit 8 May 1970 - KSAN-FM"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Live At Konserthuset, Stockholm, September 20, 1968"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Bo Diddley,139669,https://www.discogs.com/artist/139669-Bo-Diddley,"American singer, guitarist, and artist. 

Born: 30 December 1928 in McComb, Mississippi, USA. 
Died: 2 June 2008 in Archer, Florida, USA (aged 79). 

Diddley was an influential singer & guitarist who recorded his best known material for the [l=Checker] and [l=Chess] labels. He scored his first hit with the double sided single ""[m=522649]"" (1955), and a string of R&B hits followed through the 1950s & early 1960s, most notably ""[m=557280]"" (1955), ""[url=https://www.discogs.com/Bo-Diddley-Hey-Bo-Diddley/master/870645]Mona[/url]"" (1957), ""[url=https://www.discogs.com/Bo-Diddley-Say-Man-Back-Again-Shes-Alright/master/915878]Say Man[/url]"" (1959), and ""[m=921653]"" (1960). 

His trademark rhythm, the ""[url=https://www.discogs.com/Bo-Diddley-Chuck-Berry-Chucks-Beat-Bos-Beat/master/963515]Bo Diddley Beat[/url]"", was an acknowledged influence on many artists including: [a=Buddy Holly], [a=The Rolling Stones], [a=Jim Morrison], [a=The Yardbirds], and [a=George Thorogood], among others. 

He was inducted into the Rock & Roll Hall Of Fame in 1987 (Performer). 

Diddley married four times.
""Love Is Strange"" hit by [a287108] was written by Bo Diddley under the name of his second wife [a3058282].
From 1960 to 1980 he was married to [a901192] (née Kay Reynolds) despite taboos against interracial marriage.",[],[],0,"[{""title"": ""Alternatively Chess "", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Down Home Special"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Rocks"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Little Walter,340688,https://www.discogs.com/artist/340688-Little-Walter,"Blues harmonica player and composer. 
His innovation on the harmonica has had impact on succeeding generations.
 Born & raised in Louisiana, Little Walter had quit school by the age of 12, & was supporting himself with odd jobs & busking around southern cities in Louisiana, Arkansas, Tennessee, & Missouri. Arriving in Chicago in 1945, he occasionally found work as a guitarist but garnered more attention for his already highly developed harmonica work. Jacobs, growing frustrated with having his harmonica drowned out by electric guitarists, competed with their volume by adopting the previously little-used method of amplification. However, he differed from his contemporaries by purposely pushing his amplifiers beyond their intended technical limitations, using the amplification to explore and develop radical new timbres and sonic effects previously unheard from a harmonica, or any other instrument. It has been said Little Walter was the first musician of any kind to purposely use electronic distortion.
His first released recordings were in 1947. He then joined [a=Muddy Waters] band playing mostly unamplified harmonica from 1948 to 1952, though [l=Chess] hired Walter to play on most of Muddy's records throughout the 50's.
In 1952 his instrumental hit ""Juke"" spent 8 weeks atop the Billboard R&B chart, the only harmonica instrumental #1 to date.
Little Walter scored fourteen top-ten hits on the Billboard R&B charts between 1952 and 1958, including a second #1, ""My Babe""  in 1955, a level of commercial success never achieved by his former boss Waters.
In the late 1950s, Jacob's fame and fortunes began to decline. He suffered from alcoholism and had a notoriously short temper.  He died in his sleep at the apartment of a girlfriend at 209 E. 54th St. in Chicago early in the morning following a fight outside a club he was playing at in South Chicago.
Described as ""king of all post-war blues harpists"", he is widely credited by blues historians as the artist primarily responsible for establishing the standard vocabulary for modern blues & blues rock harmonica players.
Inducted into Rock And Roll Hall of Fame in 2008 (Sidemen).
Born 1 May 1930 in Marksville, Louisiana.
Died 15 February 1968 in Chicago, Illinois.",[],[],0,"[{""title"": ""ALTERNATIVELY CHESS 7\u201d VINYL EP"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Little Walter: King Of The Harp - Complete Chart Hits (1952-59)"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blue Baby / I Want My Baby"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Muddy Waters,59246,https://www.discogs.com/artist/59246-Muddy-Waters,"American blues guitarist, singer and composer.
Born 4 April 1913, Rolling Fork, Mississippi, USA.
Died 30 April 1983, Westmont, Illinois, USA.

Father of [a4092559], [a1965346], and [a10232473] (died December 10, 2020, aged 56).

Considered by many to be a founder of the modern Chicago Blues style. A powerful inspiration in the emergence of the electric blues-oriented groups in the UK during the '60s. He became the most prominent interpreter of the electric blues.

On Morganfield's marriage license and Musician's Union card, he indicates the year of his birth as 1913. His place of birth was, in fact, in Issaquena County near Rolling Fork, Mississippi. However, his gravestone remains dated as 1915.

Morganfield was inducted into the 'Rock And Roll Hall of Fame' in 1987 (Performer).",[],[],0,"[{""title"": ""Alternatively Chess (4 Alternate Takes Of His Chess Hits)"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Aristocrat Of The Blues 1941-1950"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Can't Be Satisfied"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Albert King,137224,https://www.discogs.com/artist/137224-Albert-King,"Singer, guitarist and songwriter, born 25 April 1923 in Indianola, Mississippi, died 21 December 1992 in Memphis, Tennessee. 

Like his peers [a=B.B. King] and [a=Freddie King] -both unrelated-, Albert King is one of the most influential blues guitarists of the 1950s and 1960s. A recording artist since the late 1940s, he enjoyed his biggest commercial successes while signed to the [l=Stax] label from 1966 until 1974.
",[],[],0,"[{""title"": ""Live In The 70s"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Three Kings Of Blues"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Fillmore East, NY, 1971 Plus Early Studio Recordings"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Townes Van Zandt,274324,https://www.discogs.com/artist/274324-Townes-Van-Zandt,"Folk music singer-songwriter, performer, and poet
Born: March 7, 1944 in Fort Worth, Texas
Died: January 1, 1997 of cardiac arrhythmia at his home in Smyrna, Tennessee
",[],[],0,"[{""title"": ""Down Home"", ""year"": 2023, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Live In Helsinki 1993"", ""year"": 2022, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Somebody Had To Write It"", ""year"": 2020, ""type"": ""master"", ""role"": ""Main""}]",Discogs
